repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,label
cxf,d9dea3e07e1f2ba5d43768313232f205c90e8b29,1,1,2,1,0,0.0,1,1,473,4,,0,0
cxf,6fabd55129e5bf6c0768a61aa649411dfdd98ddd,14,18,64,29,2,0.022,7,4,1661,368,,0,0
cxf,32e264f539c4c9250cf2f98f86ac94ee25cda5e7,2,1,15,1,0,0.0,1,1,96,2,,0,0
cxf,ebf621e8b4cb3c8fc2ce64d23bf615e4a6d922b9,2,1,0,17,0,0.0,1,1,0,1398,,0,0
cxf,96cdc143498a4935b999616653e4e4ad42f0c0f8,13,22,12,79,4,0.046,4,6,158,1282,parent/pom.xml,0,1
cxf,4926f24d8ef4857430f7f20d8180f8e2941f74b8,12,3,12,11,2,0.0952,4,1,158,30,parent/pom.xml,0,1
cxf,544604a95d423c9f4325618dae09240d75afaa09,11,208,12,605,5,0.0082,3,24,160,21977,parent/pom.xml,0,1
cxf,ab708ae4c90b2e944ca48228206b76f5fa831778,320,1,1003,3,0,0.0,26,1,28370,169,,0,0
cxf,bf81196008d0ba72ac37e5704e3b65417eaac0e7,6,10,53,20,1,0.0139,1,2,1071,1105,,0,0
cxf,bb6a56e4542ca07981a3e931ec9d5ee490348fc2,8,33,15,356,3,0.0082,2,7,1095,2602,,0,0
cxf,6c5dea29d4415b3de0836fe5e10cac8964271afc,23,1,152,3,0,0.0,8,1,2045,26,,0,0
cxf,d99a1d8023e4827ed3ad0da61291f0f3089eb5bf,4,2,9,2,0,0.0,2,2,382,10,,0,0
cxf,aa1fdd031cd52578c5ac2a8e618dc1aee7241945,1,1,1,3,0,0.0,1,1,16,6,,0,0
cxf,4f403903bc44d42a87872d4cd0e48967847c8c80,7,1,11,1,0,0.0,2,1,224,10,,0,0
cxf,5addbf920c2f5a242a22ecd705911c2a278f8f02,19,2,100,1,0,0.0,4,1,5220,8,,0,0
cxf,9c553151f94f2589ec759ff29f83a53b16a53f3f,1,1,7,40,0,0.0,1,1,13,4522,,0,0
cxf,37fecc9e80f22ae2ee3ad83919e11851bb21ebf7,1,2,2,1,0,0.0,1,2,16,28,,0,0
cxf,b7dad93a24e00fd18d28db72951b704de1ef8271,1,5,1,30,1,0.0333,1,3,5,710,,0,0
cxf,2e3a749fb70628699155502c0714e8ea13d7567f,1,7,1,206,0,0.0,1,2,5,971,,0,0
cxf,5cae97285027cdebab8f77698a272c0db98a846c,3,3,187,24,5,0.0243,1,1,404,567,,0,0
cxf,b688cf6273da4db0f44f47d0742bcfa65b4eb854,2,1,4,1,0,0.0,2,1,33,2,,0,0
cxf,b587b41e8f16a709d5e4064b157055f4dc6b9399,1,1,1,4,0,0.0,1,1,2,33,,0,0
cxf,145b7ec034ea121c743f3458e6f7cea74b4904d9,1,2,6,1,0,0.0,1,1,493,5,,0,0
cxf,0ac8f73cd3cc1fb56a3a510fb7c32a458312455d,9,2,14,1,1,0.0714,3,2,325,61,,0,0
cxf,0ac9c1494f095aa0ed608b7ad511683d5a86d5c7,5,1,7,1,0,0.0,1,1,233,31,,0,0
cxf,18c663e881871c5fbb9dc4f6f2a9105e4b782a6d,5,5,23,5,0,0.0,3,1,540,130,,0,0
cxf,1f3d8225ebbfe560a404be32ce3ce908372fbab9,1,2,14,3,0,0.0,1,1,288,6,,0,0
cxf,40b98145c36d4f510e45824c45f8243147316e6a,4,5,13,2,0,0.0,3,1,333,100,,0,0
cxf,d00ec746daa06be71e05c70158f89763911c8892,31,2,142,1,1,0.007,4,1,3060,18,,0,0
cxf,3edd5a9629a3172dec81b136b2291aee84f1f3fe,1,1,13,1,0,0.0,1,1,954,18,,0,0
cxf,1b38b8a8ed2bf3192bc0920e1c2215d8076d1aa1,11,4,60,5,0,0.0,4,1,1520,86,,0,0
cxf,cd3741fd162b4704c1bee7ac485f2ee0310177ed,2,1,37,1,0,0.0,1,1,125,1,,0,0
cxf,b63a8fd9dc2f0aef97f99992cfa5a44b7126e597,6,1,207,1,0,0.0,2,1,1121,4,,0,0
cxf,5bb01b745968b05a0fba3dd5272c493a778249f4,1,1,1,1,1,1.0,1,1,4,2,,0,0
cxf,06699335af86ef4769587945170f8ff6fadbee5d,58,1,92,25,0,0.0,8,1,2556,1347,,0,0
cxf,9c413045b2bd4dd11e3f2a54ef85a1d015bcc850,66,35,876,33,1,0.0011,11,2,11325,1727,,0,0
cxf,2a43acfe9e058fce9d525a542c02713bfbf96912,76,4,2070,13,1,0.0005,10,1,21035,290,,0,0
